secid,date,exdate,strike_price,cp_flag,impl_volatility,best_bid,best_offer,volume,delta
101218.0,2023-07-27,2023-09-15,33.0,C,0.29624,0.4,0.55,15.0,0.252426
101218.0,2023-07-27,2023-09-15,31.0,C,0.347583,1.15,1.5,38.0,0.474088
101218.0,2023-07-27,2023-09-15,30.0,C,0.360069,1.7,2.0,157.0,0.574455
101218.0,2023-07-27,2023-09-15,31.0,P,0.346634,1.7,2.0,38.0,-0.534606
101218.0,2023-07-28,2023-09-15,33.0,C,0.344203,0.2,0.4,15.0,0.16506
101218.0,2023-07-28,2023-09-15,30.0,C,0.365968,1.0,1.2,29.0,0.421721
101218.0,2023-07-28,2023-09-15,23.0,P,0.426448,0.05,0.2,15.0,-0.060719
101218.0,2023-07-28,2023-09-15,24.0,P,0.423884,0.15,0.3,15.0,-0.099877
101218.0,2023-07-28,2023-09-15,28.0,P,0.367245,0.95,1.25,38.0,-0.380392
101218.0,2023-07-28,2023-09-15,29.0,P,0.3535,1.35,1.7,33.0,-0.485989
101218.0,2023-07-31,2023-09-15,31.0,C,0.387529,0.85,1.05,182.0,0.369
101218.0,2023-07-31,2023-09-15,30.0,C,0.390874,1.15,1.5,97.0,0.462116
101218.0,2023-07-31,2023-09-15,28.0,C,0.395664,1.85,2.85,25.0,0.653963
101218.0,2023-07-31,2023-09-15,27.0,C,0.418689,2.85,3.3,900.0,0.73385
101218.0,2023-08-01,2023-09-15,29.0,C,0.414033,1.35,1.7,59.0,0.502072
101218.0,2023-08-01,2023-09-15,30.0,C,0.400185,0.95,1.2,35.0,0.404907
101218.0,2023-08-01,2023-09-15,34.0,C,0.37871,0.1,0.3,15.0,0.114417
101218.0,2023-08-01,2023-09-15,26.0,P,0.419795,0.5,0.7,172.0,-0.22904
101218.0,2023-08-01,2023-09-15,27.0,P,0.414278,0.8,1.0,200.0,-0.312545
101218.0,2023-08-03,2023-09-15,25.0,P,0.43382,0.45,0.65,300.0,-0.217829
101218.0,2023-08-03,2023-09-15,27.0,C,0.437091,1.95,2.15,172.0,0.605032
101218.0,2023-08-03,2023-09-15,28.0,C,0.409332,1.3,1.6,64.0,0.506366
101218.0,2023-08-03,2023-09-15,29.0,C,0.395504,0.85,1.15,106.0,0.40262
101218.0,2023-08-03,2023-09-15,30.0,C,0.389352,0.55,0.8,26.0,0.306365
101218.0,2023-08-03,2023-09-15,27.0,P,0.416616,1.05,1.35,138.0,-0.396105
101218.0,2023-08-03,2023-09-15,28.0,P,0.409707,1.5,1.85,59.0,-0.49878
101218.0,2023-08-03,2023-09-15,29.0,P,0.395501,2.1,2.35,20.0,-0.605191
101218.0,2023-08-04,2023-09-15,27.0,C,0.388023,1.75,1.9,207.0,0.606251
101218.0,2023-08-08,2023-09-15,29.0,P,0.383424,1.7,1.9,10.0,-0.559497
101218.0,2023-08-09,2023-09-15,29.0,C,0.370721,0.85,1.05,25.0,0.420565
101218.0,2023-08-09,2023-09-15,27.0,P,0.375983,0.75,0.9,196.0,-0.344486
101218.0,2023-08-10,2023-09-15,28.0,C,0.389789,1.15,1.4,20.0,0.504104
101218.0,2023-08-10,2023-09-15,26.0,P,0.443103,0.6,0.9,34.0,-0.288615
101218.0,2023-08-10,2023-09-15,27.0,P,0.416562,0.9,1.2,260.0,-0.384072
101218.0,2023-08-14,2023-09-15,28.0,C,0.383626,1.4,1.6,40.0,0.575536
101218.0,2023-08-14,2023-09-15,29.0,C,0.366283,0.85,1.1,23.0,0.448796
101218.0,2023-08-14,2023-09-15,30.0,C,0.356757,0.5,0.7,10.0,0.324369
101218.0,2023-08-15,2023-09-15,28.0,C,0.426618,1.85,2.05,75.0,0.633
101218.0,2023-08-16,2023-09-15,30.0,C,0.384907,0.8,1.0,10.0,0.41394
101218.0,2023-08-16,2023-09-15,28.0,P,0.38339,0.7,0.85,15.0,-0.343985
101218.0,2023-08-16,2023-09-15,29.0,P,0.36912,1.1,1.25,10.0,-0.468999
101218.0,2023-08-23,2023-10-20,30.0,C,0.386833,0.9,1.1,10.0,0.367833
101218.0,2023-08-25,2023-10-20,27.0,C,0.471808,1.4,2.1,29.0,0.50309
101218.0,2023-08-29,2023-10-20,27.0,C,0.384226,1.65,1.85,91.0,0.565713
101218.0,2023-08-29,2023-10-20,29.0,C,0.375254,0.8,1.0,943.0,0.367657
101218.0,2023-08-30,2023-10-20,26.0,P,0.354632,0.35,0.4,38.0,-0.17099
101218.0,2023-08-30,2023-10-20,28.0,P,0.330741,0.75,1.0,187.0,-0.341835
101218.0,2023-09-01,2023-10-20,28.0,P,0.316975,0.65,0.8,12.0,-0.313103
101218.0,2023-09-11,2023-10-20,31.0,C,0.289068,0.55,0.65,15.0,0.340172
101218.0,2023-09-11,2023-10-20,28.0,P,0.321442,0.5,0.6,34.0,-0.274465
101218.0,2023-09-12,2023-10-20,30.0,C,0.379904,1.5,1.7,28.0,0.558361
101218.0,2023-09-12,2023-10-20,31.0,C,0.369147,1.0,1.2,62.0,0.442338
101218.0,2023-09-13,2023-10-20,30.0,C,0.301493,1.05,1.2,16.0,0.51443
101218.0,2023-09-13,2023-10-20,31.0,C,0.289489,0.6,0.75,64.0,0.373815
101218.0,2023-09-15,2023-10-20,30.0,C,0.357288,0.85,1.1,21.0,0.43604
101218.0,2023-09-15,2023-10-20,31.0,C,0.346371,0.5,0.7,21.0,0.313846
101218.0,2023-09-18,2023-10-20,30.0,C,0.29911,1.0,1.15,11.0,0.522998
101218.0,2023-09-18,2023-11-17,32.0,C,0.380568,1.05,1.2,25.0,0.380411
101218.0,2023-09-18,2023-11-17,33.0,C,0.377321,0.75,0.9,16.0,0.30525
101218.0,2023-09-18,2023-11-17,34.0,C,0.383106,0.55,0.7,20.0,0.244655
101218.0,2023-09-18,2023-11-17,28.0,P,0.408564,0.95,1.1,25.0,-0.299778
101218.0,2023-09-18,2023-11-17,31.0,P,0.389782,2.3,2.45,115.0,-0.545191
101218.0,2023-09-19,2023-10-20,31.0,C,0.292497,0.55,0.7,152.0,0.372245
101218.0,2023-09-20,2023-11-17,31.0,C,0.403671,1.6,1.75,11.0,0.484643
101218.0,2023-09-20,2023-10-20,29.0,C,0.393595,1.75,1.9,11.0,0.63637
101218.0,2023-09-20,2023-10-20,31.0,C,0.338811,0.65,0.75,203.0,0.370977
101218.0,2023-09-20,2023-11-17,30.0,P,0.405513,1.65,1.85,22.0,-0.440438
101218.0,2023-09-21,2023-11-17,35.0,C,0.388874,0.3,0.5,10.0,0.174549
101218.0,2023-09-21,2023-11-17,34.0,C,0.40043,0.5,0.7,10.0,0.235281
101218.0,2023-09-21,2023-11-17,29.0,P,0.428538,1.45,1.65,20.0,-0.396188
101218.0,2023-09-22,2023-11-17,33.0,C,0.396829,0.5,0.7,20.0,0.242694
101218.0,2023-09-25,2023-11-17,32.0,C,0.415553,0.8,0.95,503.0,0.318045
101218.0,2023-10-02,2023-11-17,27.0,C,0.466313,2.35,2.6,26.0,0.635192
101218.0,2023-10-04,2023-11-17,28.0,C,0.471341,1.8,2.05,270.0,0.550257
101218.0,2023-10-05,2023-11-17,29.0,C,0.470436,1.55,1.75,1000.0,0.497668
101218.0,2023-10-11,2023-11-17,29.0,P,0.464373,1.85,2.1,10.0,-0.525304
101218.0,2023-10-12,2023-11-17,27.0,C,0.496239,1.85,2.05,20.0,0.578437
101218.0,2023-10-13,2023-11-17,31.0,C,0.485416,0.45,0.75,12.0,0.257272
101218.0,2023-10-13,2023-11-17,30.0,C,0.479396,0.7,0.95,12.0,0.329491
101218.0,2023-10-13,2023-11-17,28.0,P,0.479282,1.65,1.85,80.0,-0.490758
101218.0,2023-10-17,2023-11-17,28.0,P,0.48198,1.6,1.75,13.0,-0.498002
101218.0,2023-10-18,2023-11-17,28.0,P,0.478952,1.8,2.0,36.0,-0.551556
101218.0,2023-10-26,2023-12-15,26.0,P,0.393392,2.0,2.25,21.0,-0.60145
101218.0,2023-10-26,2023-12-15,30.0,P,0.41032,5.2,5.6,13.0,-0.899313
101218.0,2023-10-26,2023-12-15,26.0,C,0.389155,0.85,1.05,28.0,0.404236
101218.0,2023-10-26,2023-12-15,25.0,P,0.393749,1.4,1.65,16.0,-0.492427
101218.0,2023-10-30,2023-12-15,25.0,P,0.334257,1.35,1.6,52.0,-0.559196
101218.0,2023-10-30,2023-12-15,25.0,C,0.332732,0.8,1.0,31.0,0.446819
101218.0,2023-11-13,2023-12-15,24.0,C,0.311688,0.85,1.0,33.0,0.533968
101218.0,2023-11-13,2023-12-15,27.0,P,0.488598,2.45,4.3,12.0,-0.772465
101218.0,2023-11-15,2023-12-15,24.0,P,0.34657,0.9,1.2,71.0,-0.517936
101218.0,2023-11-15,2023-12-15,24.0,C,0.346341,0.7,1.0,123.0,0.487493
101218.0,2023-11-20,2024-01-19,26.0,C,0.324775,0.4,0.6,62.0,0.275064
101218.0,2023-11-20,2024-01-19,24.0,P,0.208594,0.8,1.0,26.0,-0.5092
101218.0,2023-11-20,2024-01-19,24.0,C,0.353938,1.2,1.4,26.0,0.514917
101218.0,2023-11-21,2024-01-19,25.0,P,0.239873,1.5,1.65,25.0,-0.676954
101218.0,2023-11-21,2024-01-19,24.0,C,0.273558,0.95,1.1,38.0,0.516472
101218.0,2023-11-21,2024-01-19,24.0,P,0.252544,0.9,1.1,26.0,-0.49888
101218.0,2023-11-22,2024-01-19,24.0,P,0.244183,0.65,0.8,26.0,-0.40463
101218.0,2023-11-22,2024-01-19,24.0,C,0.275676,1.2,1.4,32.0,0.58799
101218.0,2023-11-24,2024-01-19,24.0,P,0.259745,0.65,0.8,27.0,-0.394684
101218.0,2023-11-24,2024-01-19,24.0,C,0.267363,1.25,1.4,27.0,0.611629
101218.0,2023-11-27,2024-01-19,24.0,C,0.251892,1.05,1.2,31.0,0.584894
101218.0,2023-11-27,2024-01-19,24.0,P,0.244987,0.65,0.8,67.0,-0.421593
101218.0,2023-11-28,2024-01-19,24.0,P,0.263586,0.95,1.25,49.0,-0.538918
101218.0,2023-11-28,2024-01-19,24.0,C,0.274632,0.7,1.0,224.0,0.476857
101218.0,2023-11-29,2024-01-19,24.0,C,0.272369,0.8,1.1,27.0,0.514824
101218.0,2023-11-29,2024-01-19,24.0,P,0.244282,0.8,1.0,26.0,-0.500335
101218.0,2023-11-30,2024-01-19,26.0,C,0.308419,0.3,0.45,10.0,0.244553
101218.0,2023-11-30,2024-01-19,24.0,P,0.221512,0.7,1.0,27.0,-0.503113
101218.0,2023-11-30,2024-01-19,24.0,C,0.325615,1.0,1.2,26.0,0.512569
101218.0,2023-12-01,2024-01-19,24.0,C,0.336737,1.1,1.35,27.0,0.53783
101218.0,2023-12-01,2024-01-19,24.0,P,0.222574,0.65,0.85,26.0,-0.465095
101218.0,2023-12-04,2024-01-19,26.0,C,0.429022,1.2,2.25,41.0,0.556073
101218.0,2023-12-04,2024-01-19,24.0,P,0.293516,0.1,0.45,27.0,-0.176523
101218.0,2023-12-04,2024-01-19,22.0,P,0.486929,0.15,0.5,270.0,-0.131387
101218.0,2023-12-04,2024-01-19,28.0,C,0.450618,0.45,1.55,101.0,0.374009
101218.0,2023-12-05,2024-01-19,27.0,C,0.322607,1.0,1.35,10.0,0.510878
101218.0,2023-12-05,2024-01-19,26.0,C,0.33531,1.6,1.9,32.0,0.636388
101218.0,2023-12-05,2024-01-19,30.0,C,0.326304,0.2,0.4,32.0,0.187174
101218.0,2023-12-05,2024-01-19,28.0,C,0.357846,0.65,1.15,48.0,0.400386
101218.0,2023-12-07,2024-01-19,28.0,C,0.353034,0.5,0.65,101.0,0.302963
101218.0,2023-12-07,2024-01-19,27.0,C,0.35623,0.85,0.95,15.0,0.415564
101218.0,2023-12-08,2024-01-19,26.0,C,0.304847,1.0,1.15,12.0,0.523271
101218.0,2023-12-11,2024-01-19,26.0,C,0.321294,1.05,1.25,10.0,0.537001
101218.0,2023-12-12,2024-01-19,26.0,C,0.314902,1.35,1.55,22.0,0.623448
101218.0,2023-12-13,2024-01-19,26.0,P,0.274649,0.4,0.5,26.0,-0.285926
101218.0,2023-12-13,2024-01-19,27.0,C,0.359534,1.25,1.45,10.0,0.553279
101218.0,2023-12-15,2024-01-19,27.0,C,0.313871,1.25,1.4,11.0,0.594393
101218.0,2023-12-18,2024-02-16,30.0,C,0.355774,0.55,0.7,22.0,0.278685
101218.0,2023-12-18,2024-01-19,26.0,C,0.316858,1.6,1.75,10.0,0.696103
101218.0,2023-12-18,2024-01-19,27.0,C,0.295675,0.95,1.1,14.0,0.544869
101218.0,2023-12-18,2024-01-19,28.0,C,0.28769,0.5,0.65,16.0,0.377053
101218.0,2023-12-18,2024-01-19,29.0,C,0.29678,0.25,0.4,34.0,0.241911
101218.0,2023-12-18,2024-01-19,26.0,P,0.318427,0.45,0.6,25.0,-0.307493
101218.0,2023-12-18,2024-02-16,25.0,C,0.374843,2.8,3.1,10.0,0.742084
101218.0,2023-12-18,2024-02-16,27.0,C,0.352528,1.6,1.75,16.0,0.556993
101218.0,2023-12-19,2024-01-19,24.0,P,0.363439,0.0,0.2,151.0,-0.073237
101218.0,2023-12-19,2024-02-16,30.0,C,0.349624,0.7,0.9,11.0,0.334405
101218.0,2023-12-19,2024-02-16,22.0,P,0.405244,0.05,0.2,50.0,-0.060305
101218.0,2023-12-19,2024-01-19,28.0,C,0.287285,0.75,0.95,24.0,0.488717
101218.0,2023-12-19,2024-01-19,27.0,C,0.290972,1.3,1.5,24.0,0.655879
101218.0,2023-12-20,2024-02-16,29.0,C,0.357778,0.85,1.0,20.0,0.373265
101218.0,2023-12-20,2024-01-19,27.0,P,0.285073,0.65,0.85,15.0,-0.436688
101218.0,2023-12-21,2024-02-16,29.0,C,0.346913,0.9,1.1,10.0,0.400794
101218.0,2023-12-22,2024-02-16,30.0,C,0.35643,0.75,0.9,51.0,0.341729
101218.0,2023-12-26,2024-02-16,29.0,C,0.360692,1.05,1.2,21.0,0.433431
101218.0,2023-12-28,2024-02-16,27.0,P,0.357114,0.9,1.05,60.0,-0.362574
101218.0,2023-12-28,2024-02-16,30.0,C,0.349402,0.65,0.8,20.0,0.328168
101218.0,2024-01-02,2024-02-16,29.0,C,0.365088,1.3,1.45,40.0,0.505106
101218.0,2024-01-02,2024-02-16,32.0,C,0.373728,0.4,0.55,26.0,0.231365
101218.0,2024-01-02,2024-02-16,30.0,C,0.377814,1.0,1.05,96.0,0.405701
101218.0,2024-01-03,2024-02-16,30.0,C,0.377202,0.95,1.1,53.0,0.408592
101218.0,2024-01-04,2024-02-16,30.0,C,0.373079,0.9,1.05,83.0,0.400761
101218.0,2024-01-05,2024-02-16,30.0,C,0.358462,0.8,0.95,10.0,0.384868
101218.0,2024-01-05,2024-02-16,26.0,P,0.410123,0.5,0.55,12.0,-0.216826
101218.0,2024-01-08,2024-02-16,30.0,C,0.360108,1.2,1.35,31.0,0.495226
101218.0,2024-01-09,2024-02-16,29.0,C,0.377241,1.4,1.55,13.0,0.540255
101218.0,2024-01-09,2024-02-16,30.0,C,0.372899,0.95,1.1,20.0,0.428277
101218.0,2024-01-10,2024-02-16,29.0,C,0.371249,0.95,1.1,12.0,0.441809
101218.0,2024-01-11,2024-02-16,30.0,C,0.379344,0.55,0.7,205.0,0.310821
101218.0,2024-01-17,2024-02-16,29.0,C,0.399396,0.7,0.85,12.0,0.375567
101218.0,2024-01-19,2024-03-15,25.0,P,0.377911,0.4,0.55,40.0,-0.194317
101218.0,2024-01-22,2024-03-15,33.0,C,0.337794,0.2,0.35,63.0,0.152759
101218.0,2024-01-29,2024-03-15,28.0,C,0.355345,1.55,1.7,100.0,0.569604
101218.0,2024-01-30,2024-03-15,30.0,C,0.344474,0.4,0.6,20.0,0.263887
101218.0,2024-02-06,2024-03-15,27.0,C,0.310916,0.95,1.4,10.0,0.547727
101218.0,2024-02-09,2024-03-15,30.0,C,0.354276,0.25,0.45,20.0,0.21557
101218.0,2024-02-12,2024-03-15,26.0,C,0.377759,2.8,3.1,20.0,0.820511
101218.0,2024-02-13,2024-03-15,28.0,C,0.391035,0.85,1.0,81.0,0.430959
101218.0,2024-02-14,2024-03-15,27.0,C,0.441858,1.8,2.15,101.0,0.641977
101218.0,2024-02-14,2024-03-15,28.0,C,0.453063,1.35,1.6,95.0,0.531375
101218.0,2024-02-20,2024-04-19,30.0,P,0.355242,1.2,1.65,15.0,-0.418895
101218.0,2024-02-20,2024-04-19,31.0,C,0.350633,1.3,1.8,50.0,0.4961
101218.0,2024-02-22,2024-04-19,30.0,C,0.393832,1.1,1.45,53.0,0.423252
101218.0,2024-02-23,2024-04-19,31.0,C,0.344612,0.95,1.2,50.0,0.405123
101218.0,2024-02-26,2024-04-19,30.0,C,0.369331,1.65,1.9,51.0,0.545102
101218.0,2024-02-28,2024-04-19,31.0,C,0.352348,1.05,1.25,52.0,0.429179
101218.0,2024-02-29,2024-04-19,30.0,C,0.352347,1.4,1.6,33.0,0.516446
101218.0,2024-03-05,2024-04-19,28.0,P,0.362848,0.55,0.85,30.0,-0.280169
101218.0,2024-03-11,2024-04-19,27.0,P,0.373005,0.6,0.75,29.0,-0.289853
101218.0,2024-03-12,2024-04-19,27.0,C,0.463858,2.05,2.75,10.0,0.654406
101218.0,2024-03-15,2024-04-19,31.0,P,0.34377,2.5,2.75,138.0,-0.741278
101218.0,2024-03-18,2024-04-19,30.0,C,0.382535,0.3,0.6,28.0,0.254443
101218.0,2024-03-18,2024-04-19,28.0,P,0.393412,1.35,1.6,163.0,-0.524317
101218.0,2024-03-18,2024-04-19,28.0,C,0.393834,0.95,1.3,710.0,0.481279
101218.0,2024-03-18,2024-04-19,29.0,C,0.385674,0.5,0.95,10.0,0.360353
101218.0,2024-03-20,2024-04-19,26.0,P,0.471134,0.6,1.0,59.0,-0.30855
101218.0,2024-03-21,2024-05-17,27.0,P,0.443937,1.55,2.05,10.0,-0.454592
101218.0,2024-03-27,2024-05-17,27.0,C,0.432451,1.75,2.2,13.0,0.572872
101218.0,2024-04-01,2024-05-17,29.0,C,0.487839,1.2,1.3,95.0,0.406636
101218.0,2024-04-03,2024-05-17,27.0,P,0.38546,1.45,2.0,20.0,-0.539632
101218.0,2024-04-04,2024-05-17,23.0,C,0.484687,2.7,4.3,10.0,0.791954
101218.0,2024-04-04,2024-05-17,28.0,C,0.454838,0.65,1.05,22.0,0.343284
101218.0,2024-04-04,2024-05-17,27.0,P,0.456945,2.0,2.45,70.0,-0.574009
101218.0,2024-04-09,2024-05-17,28.0,C,0.410256,0.85,1.05,3019.0,0.404101
101218.0,2024-04-10,2024-05-17,27.0,C,0.409838,0.95,1.15,10.0,0.443685
101218.0,2024-04-11,2024-05-17,26.0,C,0.406559,0.75,1.0,10.0,0.409027
101218.0,2024-04-11,2024-05-17,28.0,P,0.447234,3.1,3.7,233.0,-0.768668
101218.0,2024-04-12,2024-05-17,23.0,P,0.418324,0.6,0.75,13.0,-0.308953
101218.0,2024-04-15,2024-05-17,25.0,P,0.43197,1.65,1.85,21.0,-0.591334
101218.0,2024-04-15,2024-05-17,24.0,C,0.440593,1.2,1.4,20.0,0.539208
101218.0,2024-04-15,2024-05-17,28.0,C,0.433894,0.15,0.25,13.0,0.135476
101218.0,2024-04-16,2024-05-17,23.0,P,0.323765,0.7,0.9,10.0,-0.442893
101218.0,2024-04-17,2024-05-17,27.0,C,0.440666,0.25,0.4,10.0,0.202868
101218.0,2024-04-17,2024-05-17,29.0,C,0.457892,0.05,0.2,25.0,0.09015
101218.0,2024-04-22,2024-06-21,23.0,P,0.386607,0.85,1.0,16.0,-0.340283
101218.0,2024-04-22,2024-06-21,24.0,P,0.373436,1.25,1.4,25.0,-0.446512
101218.0,2024-04-24,2024-06-21,24.0,C,0.372886,1.75,2.05,100.0,0.621824
101218.0,2024-04-29,2024-06-21,25.0,C,0.390545,1.4,1.6,10.0,0.534984
101218.0,2024-04-30,2024-06-21,27.0,C,0.362292,0.45,0.65,99.0,0.282688
101218.0,2024-05-01,2024-06-21,24.0,C,0.403651,1.25,1.5,106.0,0.514727
101218.0,2024-05-01,2024-06-21,25.0,C,0.382989,0.8,1.0,10.0,0.399196
101218.0,2024-05-02,2024-06-21,25.0,P,0.307231,1.45,1.9,13.0,-0.628199
101218.0,2024-05-02,2024-06-21,24.0,P,0.327572,1.05,1.25,13.0,-0.479282
101218.0,2024-05-03,2024-06-21,26.0,C,0.314967,0.4,0.5,25.0,0.277944
101218.0,2024-05-03,2024-06-21,25.0,C,0.360081,0.7,1.1,40.0,0.419293
101218.0,2024-05-03,2024-06-21,25.0,P,0.29601,1.45,1.65,20.0,-0.611
101218.0,2024-05-03,2024-06-21,23.0,P,0.312412,0.55,0.65,54.0,-0.317117
101218.0,2024-05-06,2024-06-21,25.0,C,0.324625,0.65,0.8,11.0,0.393196
101218.0,2024-05-06,2024-06-21,24.0,C,0.341655,1.1,1.3,16.0,0.533344
101218.0,2024-05-07,2024-06-21,24.0,C,0.368579,1.45,1.65,10.0,0.594391
101218.0,2024-05-07,2024-06-21,26.0,C,0.334631,0.55,0.65,10.0,0.33415
101218.0,2024-05-07,2024-06-21,24.0,P,0.297911,0.7,0.8,11.0,-0.388793
101218.0,2024-05-09,2024-06-21,27.0,C,0.295349,0.15,0.25,10.0,0.161272
101218.0,2024-05-10,2024-06-21,24.0,P,0.242578,0.8,0.9,18.0,-0.504045
101218.0,2024-05-13,2024-06-21,26.0,P,0.225923,0.0,3.1,16.0,-0.740087
101218.0,2024-05-15,2024-06-21,25.0,C,0.306642,0.4,0.65,31.0,0.351166
101218.0,2024-05-15,2024-06-21,26.0,P,0.491653,1.85,3.7,20.0,-0.663164
101218.0,2024-05-17,2024-06-21,26.0,P,0.37631,1.85,2.95,15.0,-0.725368
101218.0,2024-05-20,2024-06-21,26.0,C,0.263299,0.05,0.45,23.0,0.233882
101218.0,2024-05-20,2024-07-19,26.0,C,0.315155,0.0,1.4,35.0,0.355534
101218.0,2024-05-20,2024-07-19,27.0,P,0.311215,2.35,3.4,25.0,-0.776614
101218.0,2024-05-21,2024-06-21,25.0,C,0.353392,0.45,0.65,14.0,0.355471
101218.0,2024-05-22,2024-06-21,25.0,C,0.301855,0.4,0.7,27.0,0.390857
101218.0,2024-05-29,2024-07-19,19.0,P,0.496092,0.05,0.45,10.0,-0.110666
101218.0,2024-05-29,2024-07-19,20.0,P,0.432288,0.1,0.5,10.0,-0.144629
101218.0,2024-05-31,2024-07-19,24.0,P,0.321128,1.25,1.75,20.0,-0.573098
101218.0,2024-06-06,2024-07-19,26.0,C,0.309304,0.35,0.5,30.0,0.281803
101218.0,2024-06-18,2024-08-16,26.0,P,0.324221,2.05,3.4,30.0,-0.711972
101218.0,2024-06-18,2024-07-19,24.0,C,0.328668,1.05,1.25,12.0,0.589756
101218.0,2024-06-20,2024-08-16,26.0,P,0.357471,1.7,2.0,24.0,-0.563762
101218.0,2024-06-24,2024-08-16,26.0,P,0.28582,1.7,2.25,20.0,-0.676974
101218.0,2024-06-28,2024-08-16,25.0,C,0.342075,0.6,0.9,326.0,0.383076
101218.0,2024-06-28,2024-08-16,23.0,P,0.387913,0.0,1.85,300.0,-0.362213
101218.0,2024-07-08,2024-08-16,24.0,C,0.39649,1.3,1.5,125.0,0.562419
101218.0,2024-07-08,2024-08-16,25.0,C,0.372194,0.8,0.95,12.0,0.429793
101218.0,2024-07-09,2024-08-16,25.0,C,0.335144,0.5,0.8,15.0,0.380324
101218.0,2024-07-09,2024-08-16,24.0,P,0.358718,0.9,1.25,15.0,-0.467274
101218.0,2024-07-10,2024-08-16,26.0,P,0.436448,2.95,3.6,15.0,-0.791723
101218.0,2024-07-10,2024-08-16,25.0,C,0.42022,0.2,0.9,20.0,0.301122
101218.0,2024-07-10,2024-08-16,26.0,C,0.362464,0.0,0.45,12.0,0.167621
101218.0,2024-07-10,2024-08-16,23.0,P,0.351069,0.85,1.1,14.0,-0.464691
101218.0,2024-07-11,2024-08-16,25.0,C,0.437345,0.4,0.95,26.0,0.340631
101218.0,2024-07-11,2024-08-16,23.0,P,0.375687,0.85,0.95,15.0,-0.420518
101218.0,2024-07-15,2024-08-16,25.0,C,0.407329,0.4,0.55,36.0,0.287641
101218.0,2024-07-15,2024-08-16,23.0,P,0.393555,0.75,1.2,299.0,-0.442911
101218.0,2024-07-16,2024-08-16,26.0,C,0.440379,0.0,1.5,10.0,0.370061
101218.0,2024-07-16,2024-08-16,25.0,C,0.316934,0.6,0.95,23.0,0.468339
101218.0,2024-07-17,2024-08-16,28.0,C,0.32308,0.0,0.2,10.0,0.096871
101218.0,2024-07-17,2024-08-16,24.0,C,0.342676,0.65,2.05,14.0,0.63646
101218.0,2024-07-17,2024-08-16,25.0,C,0.374448,0.85,1.0,21.0,0.479282
101218.0,2024-07-17,2024-08-16,29.0,C,0.363087,0.0,0.15,25.0,0.069071
101218.0,2024-07-23,2024-09-20,25.0,C,0.351342,1.35,1.65,207.0,0.54953
101218.0,2024-07-23,2024-09-20,26.0,C,0.341193,0.9,1.15,10.0,0.43587
101218.0,2024-07-24,2024-09-20,26.0,C,0.31369,1.45,1.95,11.0,0.612291
101218.0,2024-07-24,2024-09-20,25.0,C,0.431553,2.1,3.4,209.0,0.682885
101218.0,2024-07-24,2024-09-20,29.0,C,0.456144,0.45,1.7,31.0,0.360856
101218.0,2024-07-25,2024-09-20,28.0,C,0.406952,1.25,2.6,11.0,0.555538
101218.0,2024-07-30,2024-09-20,29.0,C,0.292811,0.5,0.9,35.0,0.357794
101218.0,2024-07-31,2024-09-20,28.0,C,0.289874,0.75,1.15,10.0,0.452244
101218.0,2024-08-05,2024-09-20,28.0,C,0.294255,0.0,2.05,10.0,0.482299
101218.0,2024-08-13,2024-09-20,24.0,C,0.438099,2.6,3.5,12.0,0.785671
101218.0,2024-08-15,2024-09-20,27.0,P,0.255606,0.7,0.95,15.0,-0.473085
101218.0,2024-08-19,2024-09-20,29.0,C,0.274141,0.4,0.65,35.0,0.356611
101218.0,2024-08-19,2024-09-20,27.0,P,0.196467,0.0,0.5,22.0,-0.247682
101218.0,2024-08-19,2024-09-20,30.0,C,0.256086,0.15,0.3,22.0,0.197077
101218.0,2024-08-20,2024-09-20,28.0,P,0.493351,0.7,2.7,32.0,-0.483854
101218.0,2024-08-20,2024-09-20,27.0,P,0.166064,0.0,0.45,11.0,-0.263802
101218.0,2024-08-20,2024-09-20,29.0,C,0.418257,0.0,1.75,16.0,0.391919
101218.0,2024-08-21,2024-09-20,30.0,C,0.234534,0.0,0.45,23.0,0.214744
101218.0,2024-08-22,2024-10-18,29.0,C,0.342342,1.05,1.3,999.0,0.446922
101218.0,2024-08-23,2024-10-18,32.0,C,0.301136,0.1,0.4,50.0,0.153433
101218.0,2024-08-23,2024-10-18,29.0,C,0.350624,1.15,1.2,1519.0,0.443122
101218.0,2024-08-26,2024-10-18,32.0,C,0.334761,0.35,0.5,10.0,0.217265
101218.0,2024-08-29,2024-10-18,29.0,C,0.340537,1.1,1.35,10.0,0.476089
101218.0,2024-09-03,2024-10-18,29.0,C,0.344746,0.85,1.25,41.0,0.442649
101218.0,2024-09-05,2024-10-18,27.0,C,0.372567,0.95,1.5,10.0,0.490595
101218.0,2024-09-09,2024-10-18,32.0,C,0.370067,0.05,0.2,32.0,0.087679
101218.0,2024-09-10,2024-10-18,27.0,C,0.39508,1.25,1.4,41.0,0.514162
101218.0,2024-09-10,2024-10-18,29.0,C,0.374244,0.5,0.6,10.0,0.287205
101218.0,2024-09-10,2024-10-18,32.0,C,0.395442,0.05,0.25,22.0,0.097384
101218.0,2024-09-11,2024-10-18,32.0,C,0.353396,0.0,0.15,16.0,0.060669
101218.0,2024-09-12,2024-10-18,26.0,P,0.360499,0.8,0.95,19.0,-0.38968
